model_yr,mfr_name,division,carline,mfr_code,model_type_index,engine_displacement,no_cylinders,transmission_speed,city_mpg,hwy_mpg,comb_mpg,guzzler,air_aspir_method,air_aspir_method_desc,transmission,transmission_desc,no_gears,trans_lockup,trans_creeper_gear,drive_sys,drive_desc,fuel_usage,fuel_usage_desc,class,car_truck,release_date,fuel_cell
2012,Volkswagen,Volkswagen,Jetta,VWX,78,2,4,Auto(S6),23,29,25,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Compact Cars,car,6/10/11,
2012,Volkswagen,Volkswagen,Jetta,VWX,79,2,4,Manual(M5),24,34,28,N,NA,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Compact Cars,car,6/13/11,
2012,Volkswagen,Volkswagen,Jetta,VWX,18,2,4,Manual(M6),22,33,26,N,TC,Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Compact Cars,car,3/25/11,
2012,Volkswagen,Volkswagen,Jetta,VWX,54,2,4,Manual(M6),30,42,34,N,TC,Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",DU,Diesel,Compact Cars,car,6/3/11,N
2012,Volkswagen,Volkswagen,Jetta,VWX,23,2.5,5,Auto(S6),24,31,26,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Compact Cars,car,5/9/11,
2012,Volkswagen,Volkswagen,Jetta,VWX,27,2.5,5,Manual(M5),23,33,26,N,NA,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Compact Cars,car,5/4/11,
2012,Volvo,"Volvo Cars of North America, LLC",C30 FWD,VVX,70,2.5,5,Auto(S5),21,30,24,N,TC,Turbocharged,SA,Semi-Automatic,5,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Compact Cars,car,5/27/11,N
2012,Volvo,"Volvo Cars of North America, LLC",C30 FWD,VVX,73,2.5,5,Manual(M6),21,29,24,N,TC,Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Compact Cars,car,5/6/11,N
2012,Volvo,"Volvo Cars of North America, LLC",S60 AWD,VVX,23,3,6,Auto(S6),18,26,21,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Compact Cars,car,1/3/11,N
2012,Volvo,"Volvo Cars of North America, LLC",S60 FWD,VVX,74,2.5,5,Auto(S6),20,30,23,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Compact Cars,car,1/3/11,N
2012,Honda,Acura,RL,HNX,32,3.7,6,Auto(S6),17,24,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,9/20/11,N
2012,Honda,Acura,TL 2WD,HNX,22,3.5,6,Auto(S6),20,29,23,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,3/18/11,N
2012,Honda,Acura,TL 4WD,HNX,31,3.7,6,Auto(S6),18,26,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,3/18/11,
2012,Honda,Acura,TL 4WD,HNX,30,3.7,6,Manual(M6),17,25,20,N,NA,Naturally Aspirated,M,Manual,6,N,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,3/18/11,
2012,Audi,Audi,A6,ADX,9,2,4,Auto(AV),25,33,28,N,TC,Turbocharged,CVT,Continuously Variable,1,N,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,3/14/11,
2012,Audi,Audi,A6 quattro,ADX,11,3,6,Auto(S8),19,28,22,N,SC,Supercharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,2/10/11,
2012,Audi,Audi,A7 quattro,ADX,10,3,6,Auto(S8),18,28,22,N,SC,Supercharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,2/10/11,
2012,Audi,Audi,A8,ADX,61,4.2,8,Auto(S8),18,28,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,6/8/11,
2012,Bentley,Bentley Motors Ltd.,Continental Flying Spur,BEX,12,6,12,Auto(S6),11,19,14,Y,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,2/15/11,N
2012,Bentley,Bentley Motors Ltd.,Mulsanne,BEX,8,6.8,8,Auto(S8),11,18,13,Y,TC,Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,9/5/11,
2012,BMW,BMW,528i,BMX,528,2,4,Auto(A8),23,34,27,N,TC,Turbocharged,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,9/25/11,
2012,BMW,BMW,528i xDrive,BMX,530,2,4,Auto(A8),22,32,26,N,TC,Turbocharged,A,Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,9/28/11,
2012,BMW,BMW,535i,BMX,535,3,6,Auto(S8),21,31,25,N,TC,Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,10/12/11,
2012,BMW,BMW,535i,BMX,536,3,6,Manual(M6),20,30,23,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,12/9/11,
2012,BMW,BMW,535i xDrive,BMX,537,3,6,Auto(S8),21,30,24,N,TC,Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,10/12/11,
2012,BMW,BMW,550i,BMX,550,4.4,8,Auto(S8),15,23,18,N,TC,Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,8/29/11,
2012,BMW,BMW,550i,BMX,551,4.4,8,Manual(M6),15,22,17,N,TC,Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,8/29/11,
2012,BMW,BMW,550i xDrive,BMX,552,4.4,8,Auto(S8),15,20,17,N,TC,Turbocharged,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,9/27/11,
2012,BMW,BMW,ActiveHybrid 7,BMX,758,4.4,8,Auto(S8),17,24,20,N,TC,Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,9/30/11,N
2012,General Motors,Buick,LACROSSE,GMX,97,2.4,4,Auto(S6),25,36,29,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/8/11,N
2012,General Motors,Buick,LACROSSE,GMX,7,3.6,6,Auto(S6),17,27,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/7/11,
2012,General Motors,Buick,LACROSSE,GMX,9,3.6,6,Auto(S6),17,27,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,11/10/11,
2012,General Motors,Buick,LACROSSE AWD,GMX,8,3.6,6,Auto(S6),16,26,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/16/11,
2012,General Motors,Buick,REGAL,GMX,1,2,4,Auto(S6),18,29,22,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/6/11,
2012,General Motors,Buick,REGAL,GMX,2,2,4,Auto(S6),19,27,22,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,12/21/11,
2012,General Motors,Buick,REGAL,GMX,5,2,4,Manual(M6),20,32,24,N,TC,Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/6/11,
2012,General Motors,Buick,REGAL,GMX,6,2,4,Manual(M6),19,27,22,N,TC,Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,8/15/11,
2012,General Motors,Buick,REGAL,GMX,96,2.4,4,Auto(S6),25,36,29,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/8/11,N
2012,General Motors,Buick,REGAL,GMX,116,2.4,4,Auto(S6),19,31,23,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/6/11,
2012,General Motors,Buick,REGAL,GMX,117,2.4,4,Auto(S6),19,31,23,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/19/11,
2012,General Motors,Cadillac,CTS,GMX,11,3.6,6,Auto(S6),18,27,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/14/11,
2012,General Motors,Cadillac,CTS,GMX,14,3.6,6,Manual(M6),16,26,19,N,NA,Naturally Aspirated,M,Manual,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/17/11,
2012,General Motors,Cadillac,CTS,GMX,12,6.2,8,Auto(S6),12,18,14,Y,SC,Supercharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,6/16/11,
2012,General Motors,Cadillac,CTS,GMX,13,6.2,8,Manual(M6),14,19,16,Y,SC,Supercharged,M,Manual,6,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,6/14/11,
2012,General Motors,Cadillac,CTS AWD,GMX,83,3,6,Auto(S6),18,26,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/17/11,
2012,General Motors,Cadillac,CTS AWD,GMX,124,3.6,6,Auto(S6),18,27,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,11/21/11,
2012,General Motors,Chevrolet,CRUZE,GMX,28,1.4,4,Auto(S6),26,38,30,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,5/26/11,
2012,General Motors,Chevrolet,CRUZE,GMX,30,1.4,4,Manual(M6),26,38,30,N,TC,Turbocharged,M,Manual,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/7/11,
2012,General Motors,Chevrolet,CRUZE,GMX,29,1.8,4,Auto(S6),22,35,27,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,5/26/11,
2012,General Motors,Chevrolet,CRUZE,GMX,31,1.8,4,Manual(M6),25,36,29,N,NA,Naturally Aspirated,M,Manual,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,
2012,General Motors,Chevrolet,CRUZE ECO,GMX,94,1.4,4,Auto(A6),26,39,31,N,TC,Turbocharged,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,5/13/11,
2012,General Motors,Chevrolet,CRUZE ECO,GMX,54,1.4,4,Manual(M6),28,42,33,N,TC,Turbocharged,M,Manual,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/3/11,
2012,General Motors,Chevrolet,MALIBU,GMX,37,2.4,4,Auto(S6),22,33,26,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,5/17/11,
2012,General Motors,Chevrolet,MALIBU,GMX,39,2.4,4,Auto(S6),22,33,26,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/7/11,
2012,General Motors,Chevrolet,MALIBU,GMX,38,3.6,6,Auto(S6),17,26,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,5/17/11,
2012,General Motors,Chevrolet,SONIC 5,GMX,261,1.4,4,Auto(S6),27,37,31,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,2/14/12,
2012,Chrysler Group LLC,Chrysler,200,CRX,200,2.4,4,Auto(A4),21,30,24,N,NA,Naturally Aspirated,A,Automatic,4,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/1/11,N
2012,Chrysler Group LLC,Chrysler,200,CRX,203,2.4,4,Auto(A6),20,31,24,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/1/11,
2012,Chrysler Group LLC,Chrysler,200,CRX,209,3.6,6,Auto(A6),19,29,22,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/1/11,
2012,Chrysler Group LLC,Dodge,Avenger,CRX,201,2.4,4,Auto(A4),21,30,24,N,NA,Naturally Aspirated,A,Automatic,4,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/1/11,N
2012,Chrysler Group LLC,Dodge,Avenger,CRX,204,2.4,4,Auto(A6),20,31,24,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/1/11,
2012,Chrysler Group LLC,Dodge,Avenger,CRX,210,3.6,6,Auto(A6),19,29,22,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/1/11,
2012,Chrysler Group LLC,Dodge,Challenger,CRX,100,3.6,6,Auto(A5),18,27,21,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/27/11,
2012,Chrysler Group LLC,Dodge,Challenger,CRX,105,5.7,8,Auto(A5),16,25,19,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",GM,Gasoline (Mid Grade Unleaded Recommended),Midsize Cars,car,7/29/11,
2012,Chrysler Group LLC,Dodge,Challenger,CRX,103,5.7,8,Manual(M6),15,23,18,N,NA,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,7/29/11,
2012,Chrysler Group LLC,Dodge,Challenger SRT8,CRX,122,6.4,8,Auto(A5),14,23,17,Y,NA,Naturally Aspirated,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,7/29/11,
2012,Chrysler Group LLC,Dodge,Challenger SRT8,CRX,109,6.4,8,Manual(M6),14,23,17,Y,NA,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,7/1/11,
2012,Ford Motor Company,Ford Division,FUSION AWD,FMX,72,3.5,6,Auto(S6),17,25,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,
2012,Ford Motor Company,Ford Division,FUSION AWD FFV,FMX,73,3,6,Auto(S6),18,26,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,
2012,Ford Motor Company,Ford Division,FUSION FWD,FMX,78,2.5,4,Auto(A6),23,33,26,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,
2012,Ford Motor Company,Ford Division,FUSION FWD,FMX,79,2.5,4,Auto(S6),22,30,25,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,
2012,Ford Motor Company,Ford Division,FUSION FWD,FMX,71,2.5,4,Manual(M6),22,29,24,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,
2012,Ford Motor Company,Ford Division,FUSION FWD,FMX,80,3.5,6,Auto(S6),18,27,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,
2012,Ford Motor Company,Ford Division,FUSION FWD FFV,FMX,81,3,6,Auto(S6),20,28,23,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,
2012,Ford Motor Company,Ford Division,FUSION HYBRID FWD,FMX,74,2.5,4,Auto(AV),41,36,39,N,NA,Naturally Aspirated,CVT,Continuously Variable,1,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,N
2012,Ford Motor Company,Ford Division,FUSION S FWD,FMX,75,2.5,4,Manual(M6),22,32,25,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,6/6/11,
2012,Hyundai,HYUNDAI MOTOR COMPANY,ELANTRA,HYX,7,1.8,4,Auto(A6),29,40,33,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,4/18/11,N
2012,Hyundai,HYUNDAI MOTOR COMPANY,ELANTRA,HYX,8,1.8,4,Manual(M6),29,40,33,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,4/18/11,N
2012,Hyundai,HYUNDAI MOTOR COMPANY,SONATA HYBRID,HYX,34,2.4,4,Auto(A6),35,40,37,N,NA,Naturally Aspirated,A,Automatic,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,12/1/11,N
2012,Nissan,INFINITI,G25,NSX,131,2.5,6,Auto(S7),20,29,23,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,9/15/11,
2012,Nissan,INFINITI,G25x,NSX,132,2.5,6,Auto(S7),19,27,22,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,9/15/11,
2012,Nissan,INFINITI,G37,NSX,51,3.7,6,Auto(S7),19,27,22,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,9/15/11,
2012,Nissan,INFINITI,G37,NSX,52,3.7,6,Manual(M6),17,25,19,N,NA,Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,9/15/11,
2012,Nissan,INFINITI,G37x,NSX,53,3.7,6,Auto(S7),18,25,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,9/15/11,
2012,Nissan,INFINITI,M35h,NSX,141,3.5,6,Auto(S7),27,32,29,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,3/16/11,N
2012,Nissan,INFINITI,M37,NSX,151,3.7,6,Auto(S7),18,26,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,3/2/11,
2012,Nissan,INFINITI,M37x,NSX,152,3.7,6,Auto(S7),17,24,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,3/2/11,
2012,Nissan,INFINITI,M56,NSX,111,5.6,8,Auto(S7),16,24,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,3/2/11,N
2012,Nissan,INFINITI,M56x,NSX,112,5.6,8,Auto(S7),16,23,18,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,3/2/11,N
2012,Jaguar Cars,Jaguar Cars Ltd,Jaguar XF,JCX,1,5,8,Auto(S6),15,21,17,N,SC,Supercharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,7/14/11,N
2012,Jaguar Cars,Jaguar Cars Ltd,Jaguar XF,JCX,5,5,8,Auto(S6),16,23,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Midsize Cars,car,7/14/11,N
2012,Kia,KIA MOTORS CORPORATION,FORTE,KMX,17,2,4,Auto(A6),26,36,29,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/13/11,
2012,Kia,KIA MOTORS CORPORATION,FORTE,KMX,18,2,4,Manual(M6),25,34,29,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/13/11,
2012,Kia,KIA MOTORS CORPORATION,FORTE,KMX,20,2.4,4,Auto(A6),23,32,26,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/11/11,
2012,Kia,KIA MOTORS CORPORATION,FORTE,KMX,21,2.4,4,Manual(M6),22,32,26,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/11/11,
2012,Kia,KIA MOTORS CORPORATION,FORTE ECO,KMX,19,2,4,Auto(A6),27,37,30,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,7/13/11,
2012,Kia,KIA MOTORS CORPORATION,OPTIMA,KMX,34,2,4,Auto(A6),22,34,26,N,TC,Turbocharged,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/1/11,
2012,Kia,KIA MOTORS CORPORATION,OPTIMA,KMX,35,2.4,4,Auto(A6),24,35,28,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/1/11,
2012,Kia,KIA MOTORS CORPORATION,OPTIMA,KMX,36,2.4,4,Manual(M6),24,35,28,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,9/1/11,
2012,Kia,KIA MOTORS CORPORATION,OPTIMA HYBRID,KMX,37,2.4,4,Auto(A6),35,40,37,N,NA,Naturally Aspirated,A,Automatic,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,12/1/11,N
2012,Toyota,LEXUS,ES 350,TYX,22,3.5,6,Auto(S6),19,28,22,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Midsize Cars,car,10/1/11,
2012,Toyota,LEXUS,LS 460,TYX,28,4.6,8,Auto(S8),16,24,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,10/1/11,
2012,Toyota,LEXUS,LS 460 AWD,TYX,29,4.6,8,Auto(S8),16,23,18,N,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,10/1/11,
2012,Toyota,LEXUS,LS 460 L,TYX,30,4.6,8,Auto(S8),16,24,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,10/1/11,
2012,Toyota,LEXUS,LS 460 L AWD,TYX,31,4.6,8,Auto(S8),16,23,18,N,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Midsize Cars,car,10/1/11,
